order_id,customer_id,order_date,order_value,discount_applied,payment_method
3272,1398,2024-02-12,82.21,8.22,PayPal
3273,1398,2024-02-29,76.1,0.0,PayPal
3274,1399,2023-08-14,210.54,31.58,PayPal
3275,1400,2024-07-08,50.3,0.0,Google Pay
3276,1401,2024-03-15,117.51,5.88,PayPal
3277,1401,2023-09-23,91.95,0.0,Apple Pay
3278,1401,2024-07-09,27.63,0.0,PayPal
3279,1402,2024-03-20,135.13,13.51,Google Pay
3280,1402,2023-12-23,37.87,3.79,Card
3281,1402,2024-01-05,71.71,3.59,PayPal
3282,1403,2024-10-06,64.58,0.0,PayPal
3283,1404,2023-09-15,38.72,0.0,PayPal
3284,1404,2024-04-16,52.06,0.0,Apple Pay
3285,1405,2024-05-05,95.93,0.0,Card
3286,1406,2023-03-16,130.13,13.01,Card
3287,1406,2024-02-02,39.48,1.97,PayPal
3288,1407,2023-12-28,119.87,11.99,PayPal
3289,1407,2023-11-14,49.38,2.47,Google Pay
3290,1408,2023-12-29,63.17,0.0,Card
3291,1408,2023-11-09,21.83,0.0,Apple Pay
3292,1409,2023-11-12,75.07,11.26,Google Pay
3293,1409,2023-07-13,50.05,2.5,Google Pay
3294,1409,2023-01-19,52.57,0.0,Card
3295,1410,2023-08-12,72.12,3.61,Card
3296,1411,2023-08-15,33.45,1.67,Google Pay
3297,1411,2023-11-24,109.58,0.0,PayPal
3298,1411,2023-08-25,144.57,0.0,PayPal
3299,1412,2023-07-04,47.79,4.78,PayPal
3300,1413,2023-04-22,240.01,12.0,PayPal
3301,1413,2023-09-19,210.98,0.0,Apple Pay
3302,1413,2023-05-16,97.05,4.85,Google Pay
3303,1414,2023-12-06,220.23,0.0,Apple Pay
3304,1414,2023-05-31,131.44,0.0,Google Pay
3305,1414,2023-10-25,91.14,4.56,Apple Pay
3306,1415,2023-03-09,133.68,0.0,Apple Pay
3307,1415,2023-06-20,67.45,0.0,PayPal
3308,1415,2023-11-28,267.96,13.4,Card
3309,1416,2024-01-03,127.98,12.8,Apple Pay
3310,1416,2023-10-30,110.69,5.53,Card
3311,1416,2023-08-31,100.35,5.02,Apple Pay
3312,1416,2023-10-24,164.72,0.0,Google Pay
3313,1417,2024-08-30,171.64,0.0,Card
3314,1417,2024-08-21,45.51,0.0,Google Pay
3315,1418,2024-01-02,63.59,0.0,Card
3316,1419,2023-09-04,98.31,0.0,PayPal
3317,1420,2024-03-12,68.15,0.0,Apple Pay
3318,1420,2023-11-09,100.13,15.02,Apple Pay
3319,1420,2023-06-19,70.47,0.0,Card
3320,1421,2023-10-24,49.83,0.0,Google Pay
3321,1421,2023-06-22,87.79,0.0,Google Pay
3322,1421,2023-08-01,161.54,8.08,Google Pay
3323,1421,2023-09-22,78.67,3.93,Apple Pay
3324,1422,2024-04-01,81.78,0.0,Apple Pay
3325,1423,2024-02-21,26.04,3.91,Google Pay
3326,1423,2024-05-23,47.11,2.36,Google Pay
3327,1424,2024-01-10,160.11,16.01,Google Pay
3328,1424,2023-02-01,174.49,0.0,Google Pay
3329,1425,2023-10-22,69.4,3.47,Google Pay
3330,1425,2024-07-08,71.07,0.0,PayPal
3331,1426,2023-04-22,120.27,6.01,PayPal
3332,1427,2024-02-01,18.48,0.0,Apple Pay
3333,1427,2023-11-06,107.12,0.0,Apple Pay
3334,1427,2023-10-22,248.87,37.33,PayPal
3335,1428,2023-12-23,26.81,1.34,Card
3336,1428,2023-12-03,98.26,0.0,PayPal
3337,1428,2024-09-13,81.56,12.23,Google Pay
3338,1428,2024-03-25,62.61,0.0,Card
3339,1429,2023-05-25,113.46,11.35,Apple Pay
3340,1430,2024-02-26,157.5,23.62,PayPal
3341,1430,2024-03-29,58.38,0.0,Card
3342,1431,2023-04-28,54.36,0.0,Card
3343,1432,2024-01-11,118.94,11.89,Card
3344,1433,2024-10-09,11.62,0.0,Google Pay
3345,1433,2024-09-09,70.88,0.0,Apple Pay
3346,1434,2023-07-17,44.51,4.45,Card
3347,1434,2023-12-20,83.72,8.37,Card
3348,1434,2023-03-16,80.79,0.0,PayPal
3349,1435,2024-03-07,146.04,0.0,Apple Pay
3350,1436,2023-08-30,136.84,0.0,Google Pay
3351,1437,2024-07-28,56.51,0.0,Card
3352,1437,2024-03-18,120.91,12.09,Apple Pay
3353,1437,2024-07-28,80.01,0.0,Google Pay
3354,1438,2024-02-27,98.59,14.79,PayPal
3355,1439,2024-07-14,60.66,0.0,PayPal
3356,1440,2023-12-08,60.51,9.08,Apple Pay
3357,1440,2023-07-21,112.83,16.92,PayPal
3358,1440,2023-12-26,79.63,3.98,Apple Pay
3359,1440,2024-04-08,168.71,16.87,Apple Pay
3360,1441,2023-10-26,92.43,0.0,Apple Pay
3361,1442,2024-03-20,90.96,0.0,Google Pay
3362,1442,2023-12-16,54.87,5.49,Apple Pay
3363,1443,2024-06-04,210.0,0.0,Apple Pay
3364,1443,2023-07-24,114.26,0.0,Card
3365,1444,2023-10-06,107.33,10.73,PayPal
3366,1445,2023-05-06,61.87,6.19,Google Pay
3367,1445,2023-07-06,203.52,30.53,PayPal
3368,1446,2023-10-07,104.54,0.0,Apple Pay
3369,1446,2023-11-23,164.1,0.0,Card
3370,1447,2024-07-05,76.48,0.0,PayPal
3371,1447,2024-04-12,52.13,5.21,Google Pay
3372,1447,2024-08-01,97.91,9.79,Google Pay
3373,1447,2024-05-06,77.37,7.74,Card
3374,1448,2023-07-01,172.48,0.0,Card
3375,1448,2023-09-12,138.01,0.0,Google Pay
3376,1448,2024-02-16,39.09,0.0,Card
3377,1448,2023-07-07,82.87,8.29,Google Pay
3378,1448,2023-10-29,71.58,0.0,PayPal
3379,1449,2023-03-05,53.76,0.0,Card
3380,1449,2023-10-20,93.29,9.33,Google Pay
3381,1450,2024-12-23,76.77,3.84,Google Pay
3382,1450,2024-11-10,110.79,0.0,Card
3383,1450,2024-10-30,95.05,0.0,Google Pay
3384,1451,2023-11-03,110.39,11.04,Card
3385,1451,2023-04-09,54.62,2.73,Apple Pay
3386,1452,2023-07-02,81.37,8.14,PayPal
3387,1453,2024-05-30,94.79,4.74,PayPal
3388,1453,2024-08-20,156.4,0.0,Google Pay
3389,1454,2024-07-21,131.22,13.12,Card
3390,1454,2024-01-03,83.21,4.16,Apple Pay
3391,1454,2024-09-19,112.69,0.0,Card
3392,1454,2024-09-11,222.19,22.22,Apple Pay
3393,1455,2024-01-04,172.03,0.0,Google Pay
3394,1455,2023-11-09,97.67,14.65,Card
3395,1455,2023-05-14,89.25,8.93,Apple Pay
3396,1456,2024-02-27,155.59,0.0,PayPal
3397,1456,2023-09-14,147.73,0.0,PayPal
3398,1457,2023-12-23,141.81,0.0,PayPal
3399,1457,2024-06-13,89.45,0.0,Google Pay
3400,1457,2023-11-16,119.57,0.0,Google Pay
3401,1458,2023-09-15,180.95,27.14,PayPal
3402,1459,2023-11-27,150.6,22.59,Apple Pay
3403,1459,2023-11-26,86.69,0.0,PayPal
3404,1459,2024-06-07,140.63,7.03,Card
3405,1460,2023-10-16,155.54,0.0,Apple Pay
3406,1460,2024-04-03,111.61,0.0,Google Pay
3407,1461,2024-05-26,433.19,43.32,Google Pay
3408,1462,2024-03-09,167.86,16.79,PayPal
3409,1462,2024-02-12,60.43,0.0,Apple Pay
3410,1463,2023-07-08,156.51,7.83,PayPal
3411,1464,2024-04-15,45.14,2.26,Apple Pay
3412,1464,2024-03-30,74.66,0.0,Google Pay
3413,1464,2024-03-21,82.44,0.0,Card
3414,1464,2023-05-24,170.99,0.0,Google Pay
3415,1464,2024-03-29,105.85,5.29,Google Pay
3416,1464,2023-09-09,81.45,0.0,Apple Pay
3417,1465,2024-04-27,126.63,0.0,Google Pay
3418,1465,2024-03-30,105.58,0.0,Apple Pay
3419,1465,2023-08-25,34.51,1.73,Card
3420,1466,2024-05-13,101.11,5.06,Card
3421,1467,2024-11-01,122.33,12.23,PayPal
3422,1467,2024-06-16,59.07,8.86,PayPal
3423,1467,2024-09-05,37.49,5.62,Card
3424,1467,2024-03-09,78.8,7.88,PayPal
3425,1468,2024-03-31,148.9,0.0,Google Pay
3426,1468,2024-02-08,67.21,10.08,Apple Pay
3427,1468,2023-12-09,36.32,0.0,Card
3428,1468,2023-09-04,43.62,2.18,Card
3429,1468,2023-09-26,73.21,0.0,Card
3430,1468,2024-03-18,117.53,17.63,Google Pay
3431,1469,2023-08-31,72.0,7.2,Apple Pay
3432,1469,2023-04-05,31.14,3.11,Apple Pay
3433,1470,2023-08-29,12.36,0.62,Apple Pay
3434,1470,2024-05-02,132.85,6.64,Card
3435,1470,2024-05-10,125.04,0.0,Card
3436,1470,2024-02-18,80.64,0.0,Google Pay
3437,1471,2023-06-10,64.13,3.21,Apple Pay
3438,1471,2024-01-04,128.84,0.0,Google Pay
3439,1471,2024-01-22,83.42,0.0,Card
3440,1471,2023-05-13,56.74,8.51,Card
3441,1472,2024-04-23,23.37,0.0,Apple Pay
3442,1473,2023-03-22,171.12,0.0,Apple Pay
3443,1474,2024-01-17,77.8,3.89,Apple Pay
3444,1474,2023-08-09,82.21,8.22,Card
3445,1474,2023-09-26,124.71,0.0,PayPal
3446,1474,2023-10-07,74.37,0.0,Apple Pay
3447,1475,2024-03-02,86.45,0.0,Card
3448,1475,2023-06-17,61.07,0.0,PayPal
3449,1476,2023-06-25,114.85,11.48,PayPal
3450,1476,2023-07-02,87.99,0.0,Apple Pay
3451,1476,2023-09-04,25.71,1.29,Apple Pay
3452,1477,2024-05-09,128.06,0.0,Card
3453,1478,2024-06-15,55.08,2.75,Google Pay
3454,1478,2024-10-09,75.0,7.5,Apple Pay
3455,1478,2023-11-29,91.31,9.13,Card
3456,1478,2023-11-24,105.33,0.0,Apple Pay
3457,1479,2023-08-11,284.38,14.22,Apple Pay
3458,1479,2023-10-17,77.02,3.85,Apple Pay
3459,1479,2023-06-21,49.85,0.0,Card
3460,1480,2024-02-03,302.67,30.27,Google Pay
3461,1480,2024-01-23,229.37,22.94,Apple Pay
3462,1480,2023-10-27,124.82,0.0,PayPal
3463,1480,2024-01-31,29.04,4.36,Apple Pay
3464,1481,2023-12-13,197.22,0.0,Card
3465,1481,2024-06-27,30.18,1.51,Apple Pay
3466,1482,2024-01-06,166.25,0.0,Google Pay
3467,1483,2023-11-25,56.64,0.0,Apple Pay
3468,1483,2023-11-09,71.38,3.57,Card
3469,1483,2023-10-20,12.59,0.63,Apple Pay
3470,1484,2024-10-14,181.45,0.0,PayPal
3471,1485,2023-02-21,354.59,53.19,Google Pay
3472,1485,2023-03-06,168.02,8.4,PayPal
3473,1486,2023-11-25,88.48,13.27,PayPal
3474,1486,2023-11-28,103.9,10.39,Apple Pay
3475,1486,2023-01-19,56.51,5.65,Card
3476,1486,2023-03-04,16.06,0.0,Apple Pay
3477,1487,2023-07-29,41.61,0.0,Card
3478,1487,2023-05-15,215.76,32.36,Apple Pay
3479,1487,2023-09-23,47.7,0.0,PayPal
3480,1487,2023-08-22,36.86,0.0,Google Pay
3481,1488,2024-06-07,22.34,2.23,Google Pay
3482,1488,2024-05-26,115.35,0.0,Apple Pay
3483,1488,2024-10-14,151.49,7.57,Card
3484,1488,2024-10-02,144.34,0.0,Google Pay
3485,1489,2024-02-04,64.95,6.5,PayPal
3486,1490,2023-08-04,11.28,0.0,PayPal
3487,1490,2024-03-30,64.91,0.0,PayPal
3488,1490,2024-05-27,75.41,0.0,Apple Pay
3489,1491,2023-03-04,29.78,1.49,Apple Pay
3490,1491,2023-08-21,122.22,6.11,PayPal
3491,1491,2023-02-13,31.32,1.57,PayPal
3492,1491,2023-08-22,42.47,0.0,PayPal
3493,1491,2024-01-05,23.03,2.3,Card
3494,1492,2023-05-09,117.7,0.0,Apple Pay
3495,1493,2023-11-27,247.33,37.1,Apple Pay
3496,1493,2024-09-09,261.19,0.0,PayPal
3497,1494,2023-09-03,39.77,1.99,Card
3498,1494,2023-09-08,70.82,7.08,PayPal
3499,1494,2024-07-18,17.41,2.61,Apple Pay
3500,1494,2024-06-21,87.81,4.39,PayPal
3501,1495,2024-05-29,93.01,9.3,Card
3502,1495,2023-09-10,65.81,0.0,Card
3503,1495,2023-12-08,21.36,0.0,Card
3504,1495,2024-01-03,53.72,5.37,PayPal
3505,1496,2023-12-29,68.22,6.82,Card
3506,1496,2023-05-18,130.11,0.0,Apple Pay
3507,1496,2023-07-27,78.42,0.0,Google Pay
3508,1497,2024-05-04,20.77,0.0,PayPal
3509,1497,2024-03-17,79.14,0.0,Apple Pay
3510,1498,2024-08-02,154.03,15.4,Apple Pay
3511,1498,2024-03-30,42.79,0.0,Apple Pay
3512,1499,2024-07-09,112.37,0.0,PayPal
3513,1499,2024-03-11,52.24,0.0,Google Pay
3514,1499,2024-04-23,27.01,2.7,Apple Pay
3515,1499,2024-07-12,100.46,10.05,Card
3516,1499,2024-03-20,82.6,0.0,PayPal
3517,1499,2023-11-26,86.36,12.95,Card
3518,1499,2023-10-11,51.86,5.19,Card
3519,1500,2024-02-27,70.73,10.61,PayPal
3520,1500,2023-10-12,60.8,3.04,Google Pay
3521,1501,2024-09-29,70.74,7.07,PayPal
3522,1501,2023-12-21,182.77,0.0,Card
3523,1501,2024-05-01,93.4,0.0,Apple Pay
3524,1502,2023-07-16,107.66,0.0,Apple Pay
3525,1503,2024-01-02,25.72,3.86,Google Pay
3526,1503,2023-10-30,72.78,0.0,Google Pay
3527,1503,2024-03-15,74.84,0.0,Card
3528,1503,2023-08-27,44.6,0.0,Card
3529,1504,2023-06-29,83.08,0.0,PayPal
3530,1504,2023-08-06,121.84,0.0,Card
3531,1505,2024-10-04,47.34,2.37,Card
3532,1505,2024-09-06,127.97,6.4,Google Pay
3533,1505,2024-05-14,107.97,5.4,Card
3534,1505,2023-12-27,119.74,11.97,Google Pay
3535,1505,2024-03-31,247.5,37.12,Apple Pay
3536,1506,2023-02-03,27.94,0.0,Apple Pay
3537,1507,2024-01-08,119.88,17.98,Google Pay
3538,1507,2023-12-08,75.92,0.0,Card
3539,1507,2024-04-02,169.32,0.0,Apple Pay
3540,1507,2024-10-14,182.39,18.24,Card
3541,1508,2024-04-24,64.67,6.47,Google Pay
3542,1508,2024-06-09,71.31,7.13,Card
3543,1508,2024-02-12,199.6,0.0,Apple Pay
3544,1509,2023-10-05,249.86,24.99,Google Pay
3545,1509,2024-02-21,36.72,5.51,Apple Pay
3546,1509,2024-04-26,155.64,0.0,Card
3547,1509,2023-10-09,49.74,0.0,PayPal
3548,1509,2023-09-23,206.64,20.66,Apple Pay
3549,1510,2024-03-07,75.62,0.0,Apple Pay
3550,1511,2024-05-12,101.03,0.0,Apple Pay
3551,1512,2023-12-17,171.42,17.14,Google Pay
3552,1512,2024-08-04,84.65,0.0,Google Pay
3553,1512,2024-07-03,19.08,1.91,Google Pay
3554,1512,2023-11-14,260.25,0.0,Google Pay
3555,1512,2024-07-04,87.27,4.36,Apple Pay
3556,1513,2024-06-15,193.55,0.0,Apple Pay
3557,1514,2024-08-24,233.09,11.65,Apple Pay
3558,1514,2023-10-09,181.39,0.0,Google Pay
3559,1514,2024-06-22,91.27,0.0,Card
3560,1515,2024-08-18,167.71,25.16,PayPal
3561,1515,2024-12-08,67.68,0.0,Apple Pay
3562,1515,2024-01-24,39.54,0.0,Google Pay
3563,1515,2024-04-23,64.68,0.0,Card
3564,1515,2024-08-19,58.35,0.0,Card
3565,1516,2024-06-25,141.51,21.23,Google Pay
3566,1516,2024-08-17,104.26,0.0,PayPal
3567,1516,2024-11-30,113.57,17.04,Card
3568,1517,2023-04-25,175.86,17.59,PayPal
3569,1517,2023-04-13,183.79,9.19,Google Pay
3570,1517,2023-06-17,230.88,0.0,Card
3571,1517,2023-11-28,131.23,13.12,Google Pay
3572,1518,2024-05-18,154.1,0.0,Card
3573,1518,2023-07-15,45.71,6.86,PayPal
3574,1518,2023-10-07,95.88,4.79,Card
3575,1519,2023-02-25,105.71,10.57,PayPal
3576,1520,2023-09-27,125.67,12.57,Google Pay
3577,1520,2023-12-21,110.76,0.0,Apple Pay
3578,1521,2024-01-04,186.29,0.0,Apple Pay
3579,1522,2023-11-23,90.22,4.51,Card
3580,1522,2024-10-27,113.55,17.03,Apple Pay
3581,1522,2024-04-10,108.59,5.43,Apple Pay
3582,1523,2023-12-06,72.17,0.0,Google Pay
3583,1523,2024-01-21,62.47,6.25,PayPal
3584,1524,2024-04-22,351.58,52.74,Card
3585,1524,2023-12-02,83.01,8.3,Google Pay
3586,1525,2023-12-13,43.14,0.0,PayPal
3587,1526,2023-08-31,80.01,4.0,PayPal
3588,1527,2023-07-01,40.56,0.0,Card
3589,1528,2024-08-15,31.82,3.18,Card
3590,1528,2024-07-18,144.79,0.0,PayPal
3591,1529,2024-10-12,77.99,3.9,Card
3592,1529,2024-04-26,102.99,15.45,Apple Pay
3593,1530,2023-12-29,59.0,0.0,PayPal
3594,1531,2023-07-29,103.34,15.5,PayPal
3595,1531,2024-01-08,139.55,0.0,Card
3596,1531,2023-10-15,129.31,0.0,Card
3597,1531,2024-02-27,142.37,0.0,PayPal
3598,1531,2023-12-04,217.17,32.58,Apple Pay
3599,1532,2024-10-09,91.7,0.0,Card
3600,1532,2024-08-27,26.78,0.0,Card
3601,1532,2024-08-11,36.83,0.0,Card
3602,1533,2023-04-16,98.18,4.91,Card
3603,1534,2023-12-19,78.5,3.92,Apple Pay
3604,1535,2024-10-07,247.86,0.0,Google Pay
3605,1535,2024-04-18,207.27,10.36,Apple Pay
3606,1535,2024-03-09,197.45,19.74,PayPal
3607,1535,2023-12-08,66.58,0.0,Apple Pay
3608,1536,2023-12-26,318.13,0.0,Google Pay
3609,1537,2024-03-31,54.61,0.0,Google Pay
3610,1537,2024-01-10,60.49,0.0,Apple Pay
3611,1537,2024-02-10,94.97,4.75,Google Pay
3612,1537,2024-02-07,120.86,0.0,Apple Pay
3613,1537,2024-04-02,67.61,10.14,Apple Pay
3614,1537,2024-09-30,132.71,13.27,Google Pay
3615,1538,2024-08-28,157.91,23.69,PayPal
3616,1539,2023-06-12,140.69,0.0,Apple Pay
3617,1539,2023-10-20,48.33,0.0,Google Pay
3618,1540,2023-04-30,119.37,5.97,Card
3619,1540,2024-01-23,184.66,0.0,Card
3620,1540,2024-01-24,98.27,0.0,Apple Pay
3621,1540,2023-07-12,49.24,0.0,Apple Pay
3622,1541,2024-04-13,66.56,3.33,PayPal
3623,1541,2024-03-17,79.2,0.0,Google Pay
3624,1542,2024-03-22,172.13,0.0,PayPal
3625,1542,2024-07-04,29.94,2.99,PayPal
3626,1542,2024-02-19,88.62,0.0,PayPal
3627,1543,2023-08-25,29.74,2.97,PayPal
3628,1544,2024-05-30,32.99,3.3,Card
3629,1545,2023-05-26,101.48,0.0,Apple Pay
3630,1545,2023-08-11,182.35,0.0,Apple Pay
3631,1545,2023-10-15,54.39,0.0,Google Pay
3632,1545,2023-11-13,77.3,11.6,Google Pay
3633,1546,2024-05-10,143.98,0.0,PayPal
3634,1546,2023-12-31,191.77,9.59,Apple Pay
3635,1547,2023-08-23,98.72,14.81,Google Pay
3636,1547,2023-05-31,73.51,0.0,PayPal
3637,1548,2024-02-14,46.74,4.67,Card
3638,1548,2023-05-29,122.71,6.14,Card
3639,1548,2023-06-28,246.7,0.0,PayPal
3640,1549,2023-12-01,89.0,0.0,PayPal
3641,1550,2024-01-04,191.94,0.0,PayPal
3642,1551,2023-12-10,41.69,4.17,Card
3643,1552,2024-08-14,71.58,10.74,Card
3644,1553,2023-11-24,58.15,5.82,Card
3645,1554,2024-04-04,173.81,0.0,PayPal
3646,1554,2024-09-18,62.49,6.25,PayPal
3647,1554,2024-05-14,84.88,0.0,PayPal
3648,1554,2024-05-31,244.11,36.62,Card
3649,1554,2024-10-29,86.89,4.34,Google Pay
3650,1555,2023-10-31,153.02,0.0,Google Pay
3651,1555,2024-02-22,37.84,1.89,Apple Pay
3652,1556,2023-10-11,151.77,7.59,Apple Pay
3653,1556,2024-03-14,107.85,0.0,Card
3654,1556,2023-11-13,103.4,10.34,Apple Pay
3655,1557,2024-06-30,44.16,6.62,Apple Pay
3656,1557,2024-04-22,50.77,0.0,Card
3657,1557,2024-06-22,209.08,0.0,Apple Pay
3658,1558,2023-08-26,57.33,8.6,Card
3659,1559,2024-03-07,91.38,13.71,Google Pay
3660,1560,2023-12-02,73.39,3.67,Card
3661,1560,2024-07-25,147.86,0.0,Card
3662,1560,2023-09-20,249.88,0.0,PayPal
3663,1561,2024-02-13,8.35,0.0,PayPal
3664,1562,2023-08-15,173.07,0.0,Apple Pay
3665,1562,2023-10-23,50.0,0.0,PayPal
3666,1562,2023-06-19,94.76,14.21,PayPal
3667,1563,2024-06-04,91.6,9.16,Card
3668,1563,2024-05-17,17.91,0.0,Card
3669,1564,2023-04-03,69.49,0.0,Google Pay
3670,1565,2023-08-19,73.12,7.31,PayPal
3671,1565,2023-12-15,186.66,0.0,Card
3672,1565,2023-12-02,89.33,0.0,PayPal
3673,1566,2024-04-29,152.71,0.0,Card
3674,1566,2023-11-01,153.83,0.0,Google Pay
3675,1567,2023-07-12,62.33,0.0,Google Pay
3676,1567,2023-10-11,69.99,0.0,Card
3677,1567,2024-01-12,102.09,0.0,Apple Pay
3678,1567,2024-05-03,123.04,18.46,Card
3679,1568,2023-03-29,235.76,0.0,Google Pay
3680,1569,2024-03-10,37.0,1.85,Card
3681,1569,2024-03-29,22.03,1.1,Card
3682,1569,2024-01-20,69.97,3.5,Google Pay
3683,1569,2023-06-09,167.42,16.74,PayPal
3684,1569,2023-07-10,111.71,16.76,PayPal
3685,1570,2023-04-03,62.41,6.24,PayPal
3686,1571,2024-05-19,72.22,3.61,Card
3687,1572,2023-04-07,22.84,1.14,Apple Pay
3688,1573,2024-02-04,45.64,2.28,Card
3689,1574,2024-05-18,162.21,0.0,PayPal
3690,1574,2024-07-19,50.7,0.0,PayPal
3691,1575,2023-11-24,213.06,21.31,PayPal
3692,1576,2023-10-08,50.75,0.0,Apple Pay
3693,1576,2024-03-15,29.44,0.0,Apple Pay
3694,1577,2024-02-02,97.38,0.0,Google Pay
3695,1577,2024-06-16,69.74,3.49,Card
3696,1577,2023-11-27,75.36,3.77,Google Pay
3697,1578,2023-09-06,102.02,10.2,Google Pay
3698,1578,2023-12-15,229.15,22.92,Card
3699,1578,2023-07-21,180.38,9.02,PayPal
3700,1578,2023-06-11,111.53,0.0,PayPal
3701,1579,2024-06-05,167.77,8.39,Apple Pay
3702,1580,2024-05-13,130.37,0.0,Apple Pay
3703,1580,2024-04-08,120.16,18.02,Card
3704,1581,2023-10-15,196.35,29.45,PayPal
3705,1581,2024-05-20,51.31,5.13,Google Pay
3706,1582,2024-02-06,159.02,0.0,Apple Pay
3707,1582,2023-11-24,85.95,8.6,PayPal
3708,1582,2024-03-31,102.22,0.0,Apple Pay
3709,1583,2023-11-25,46.79,0.0,Card
3710,1584,2024-07-21,150.36,0.0,Google Pay
3711,1584,2024-11-10,24.63,1.23,Google Pay
3712,1585,2024-02-25,101.35,0.0,Card
3713,1586,2024-04-17,96.78,0.0,Apple Pay
3714,1586,2024-11-18,198.57,0.0,Apple Pay
3715,1586,2024-02-27,195.03,9.75,Card
3716,1586,2024-07-05,31.62,3.16,Google Pay
3717,1587,2024-01-17,40.53,0.0,PayPal
3718,1587,2023-09-01,229.23,11.46,Card
3719,1587,2023-09-22,86.0,4.3,Apple Pay
3720,1587,2023-08-10,145.65,0.0,Apple Pay
3721,1588,2024-07-10,290.55,29.06,Google Pay
3722,1588,2023-10-06,93.55,0.0,Apple Pay
3723,1588,2024-08-26,139.79,20.97,Card
3724,1588,2023-10-31,175.56,8.78,Card
3725,1589,2023-06-19,145.96,14.6,PayPal
3726,1589,2024-03-27,119.87,0.0,Apple Pay
3727,1589,2023-11-08,22.78,0.0,PayPal
3728,1590,2024-04-30,126.1,12.61,Apple Pay
3729,1591,2023-08-19,100.4,0.0,Google Pay
3730,1592,2023-07-13,20.84,3.13,Apple Pay
3731,1592,2024-01-09,59.75,0.0,Google Pay
3732,1592,2023-11-04,197.18,9.86,Apple Pay
3733,1593,2023-08-22,69.97,0.0,Google Pay
3734,1594,2023-10-17,56.37,5.64,Apple Pay
3735,1594,2023-09-15,162.35,16.24,Card
3736,1595,2023-12-21,144.42,0.0,Card
3737,1596,2024-07-13,53.73,5.37,PayPal
3738,1596,2024-05-22,51.96,0.0,Apple Pay
3739,1597,2023-07-17,103.46,0.0,Apple Pay
3740,1598,2023-11-08,42.56,4.26,Apple Pay
3741,1598,2023-08-16,78.32,0.0,Card
3742,1599,2024-01-23,29.23,4.38,Google Pay
3743,1599,2023-06-25,139.64,6.98,PayPal
3744,1599,2023-06-10,167.13,0.0,Apple Pay
3745,1599,2023-06-18,227.12,22.71,Card
3746,1600,2023-07-22,36.61,0.0,Apple Pay
3747,1600,2023-08-27,243.26,0.0,Card
3748,1600,2023-07-16,11.94,1.19,Card
3749,1601,2024-02-24,20.8,0.0,Google Pay
3750,1601,2023-11-03,80.66,0.0,PayPal
3751,1601,2024-02-01,99.23,0.0,Apple Pay
3752,1601,2024-01-04,104.93,15.74,PayPal
3753,1602,2023-12-09,114.98,11.5,Google Pay
3754,1602,2023-12-19,85.03,0.0,Apple Pay
3755,1603,2023-12-02,113.82,11.38,Card
3756,1604,2023-07-21,17.31,1.73,PayPal
3757,1604,2023-06-01,78.52,0.0,Apple Pay
3758,1605,2024-01-17,105.23,15.78,Google Pay
3759,1605,2024-09-14,79.67,0.0,PayPal
3760,1605,2024-02-08,48.43,0.0,PayPal
3761,1606,2024-03-21,40.45,0.0,Apple Pay
3762,1606,2024-06-09,101.87,0.0,Card
3763,1606,2024-04-24,148.25,0.0,Google Pay
3764,1607,2024-03-09,21.23,3.18,Apple Pay
3765,1607,2024-05-20,75.27,7.53,Card
3766,1607,2023-10-16,136.53,6.83,PayPal
3767,1607,2024-04-15,58.2,0.0,Google Pay
3768,1608,2023-05-22,89.17,4.46,PayPal
3769,1609,2023-02-17,141.13,0.0,PayPal
3770,1609,2024-01-13,57.07,0.0,Google Pay
3771,1610,2024-06-11,36.53,1.83,Card
3772,1610,2024-03-13,25.07,0.0,Google Pay
3773,1611,2023-07-11,79.63,0.0,Google Pay
3774,1611,2024-02-28,202.25,10.11,Apple Pay
3775,1611,2023-08-27,183.1,27.46,Card
3776,1612,2024-10-07,26.18,1.31,Apple Pay
3777,1612,2024-01-03,90.47,0.0,PayPal
3778,1613,2024-03-02,154.93,0.0,PayPal
3779,1614,2024-04-03,118.73,17.81,Apple Pay
3780,1614,2024-03-22,192.31,19.23,PayPal
3781,1614,2023-06-26,51.45,0.0,Google Pay
3782,1615,2023-05-14,94.08,4.7,PayPal
3783,1615,2023-07-18,80.05,4.0,Card
3784,1616,2023-11-21,126.7,0.0,Card
3785,1617,2024-05-02,112.95,0.0,Apple Pay
3786,1617,2023-09-07,13.38,0.0,PayPal
3787,1617,2023-10-30,70.64,0.0,PayPal
3788,1618,2023-12-24,121.88,0.0,Apple Pay
3789,1619,2024-07-31,60.91,3.05,PayPal
3790,1619,2023-12-20,190.88,0.0,Card
3791,1620,2024-02-27,171.63,17.16,Apple Pay
3792,1620,2023-11-30,73.99,11.1,PayPal
3793,1620,2024-02-11,14.35,0.72,PayPal
3794,1620,2023-07-25,64.48,3.22,PayPal
3795,1621,2024-02-16,83.78,12.57,Google Pay
3796,1622,2024-05-03,59.48,0.0,PayPal
3797,1622,2024-02-01,28.77,0.0,Apple Pay
3798,1622,2024-09-06,24.73,0.0,PayPal
3799,1623,2023-06-10,115.8,0.0,PayPal
3800,1624,2023-03-31,59.19,8.88,Google Pay
3801,1625,2024-12-04,160.42,0.0,Apple Pay
3802,1626,2023-03-05,181.9,0.0,Apple Pay
3803,1626,2023-04-16,126.51,0.0,Card
